user_id,event_time,event_type,used_choptrack,used_chopguide,first_event_time,days_since_first,retained_7d
133,2025-03-04 20:00:00,save_recipe,False,False,2025-02-18 04:00:00,14,True
133,2025-03-06 11:00:00,use_choptrack,True,False,2025-02-18 04:00:00,16,True
133,2025-03-14 05:00:00,login,False,False,2025-02-18 04:00:00,24,True
133,2025-03-16 16:00:00,view_recipe,False,False,2025-02-18 04:00:00,26,True
133,2025-03-18 12:00:00,login,False,False,2025-02-18 04:00:00,28,True
133,2025-03-19 03:00:00,view_recipe,False,False,2025-02-18 04:00:00,28,True
133,2025-03-20 09:00:00,view_recipe,False,False,2025-02-18 04:00:00,30,True
133,2025-03-20 11:00:00,use_choptrack,True,False,2025-02-18 04:00:00,30,True
133,2025-03-21 05:00:00,view_recipe,False,False,2025-02-18 04:00:00,31,True
133,2025-03-21 10:00:00,login,False,False,2025-02-18 04:00:00,31,True
133,2025-03-22 07:00:00,use_choptrack,True,False,2025-02-18 04:00:00,32,True
133,2025-03-22 08:00:00,use_chopguide,False,True,2025-02-18 04:00:00,32,True
133,2025-03-23 12:00:00,use_choptrack,True,False,2025-02-18 04:00:00,33,True
133,2025-03-25 11:00:00,view_recipe,False,False,2025-02-18 04:00:00,35,True
133,2025-03-25 18:00:00,save_recipe,False,False,2025-02-18 04:00:00,35,True
133,2025-03-26 08:00:00,save_recipe,False,False,2025-02-18 04:00:00,36,True
133,2025-03-28 08:00:00,login,False,False,2025-02-18 04:00:00,38,True
133,2025-03-28 15:00:00,login,False,False,2025-02-18 04:00:00,38,True
133,2025-03-29 14:00:00,use_chopguide,False,True,2025-02-18 04:00:00,39,True
133,2025-03-30 07:00:00,use_chopguide,False,True,2025-02-18 04:00:00,40,True
133,2025-03-31 00:00:00,logout,False,False,2025-02-18 04:00:00,40,True
134,2025-03-19 05:00:00,use_choptrack,True,False,2025-03-19 05:00:00,0,False
134,2025-03-19 15:00:00,login,False,False,2025-03-19 05:00:00,0,False
134,2025-03-19 18:00:00,use_chopguide,False,True,2025-03-19 05:00:00,0,False
134,2025-03-19 19:00:00,view_recipe,False,False,2025-03-19 05:00:00,0,False
134,2025-03-20 12:00:00,use_chopguide,False,True,2025-03-19 05:00:00,1,False
134,2025-03-20 13:00:00,view_recipe,False,False,2025-03-19 05:00:00,1,False
134,2025-03-20 22:00:00,login,False,False,2025-03-19 05:00:00,1,False
134,2025-03-21 03:00:00,use_chopguide,False,True,2025-03-19 05:00:00,1,False
134,2025-03-21 13:00:00,view_recipe,False,False,2025-03-19 05:00:00,2,False
134,2025-03-21 15:00:00,view_recipe,False,False,2025-03-19 05:00:00,2,False
134,2025-03-21 18:00:00,login,False,False,2025-03-19 05:00:00,2,False
134,2025-03-22 00:00:00,use_choptrack,True,False,2025-03-19 05:00:00,2,False
134,2025-03-22 06:00:00,use_choptrack,True,False,2025-03-19 05:00:00,3,False
134,2025-03-22 13:00:00,view_recipe,False,False,2025-03-19 05:00:00,3,False
134,2025-03-22 17:00:00,logout,False,False,2025-03-19 05:00:00,3,False
134,2025-03-22 18:00:00,save_recipe,False,False,2025-03-19 05:00:00,3,False
134,2025-03-22 23:00:00,use_chopguide,False,True,2025-03-19 05:00:00,3,False
134,2025-03-23 02:00:00,use_chopguide,False,True,2025-03-19 05:00:00,3,False
134,2025-03-23 03:00:00,view_recipe,False,False,2025-03-19 05:00:00,3,False
134,2025-03-23 06:00:00,use_choptrack,True,False,2025-03-19 05:00:00,4,False
134,2025-03-23 08:00:00,login,False,False,2025-03-19 05:00:00,4,False
134,2025-03-23 12:00:00,login,False,False,2025-03-19 05:00:00,4,False
134,2025-03-23 17:00:00,logout,False,False,2025-03-19 05:00:00,4,False
134,2025-03-23 19:00:00,use_choptrack,True,False,2025-03-19 05:00:00,4,False
134,2025-03-23 22:00:00,view_recipe,False,False,2025-03-19 05:00:00,4,False
134,2025-03-24 01:00:00,view_recipe,False,False,2025-03-19 05:00:00,4,False
134,2025-03-24 02:00:00,use_choptrack,True,False,2025-03-19 05:00:00,4,False
134,2025-03-24 15:00:00,login,False,False,2025-03-19 05:00:00,5,False
134,2025-03-24 20:00:00,login,False,False,2025-03-19 05:00:00,5,False
134,2025-03-25 00:00:00,login,False,False,2025-03-19 05:00:00,5,False
134,2025-03-25 10:00:00,view_recipe,False,False,2025-03-19 05:00:00,6,False
134,2025-03-25 11:00:00,use_choptrack,True,False,2025-03-19 05:00:00,6,False
134,2025-03-25 18:00:00,login,False,False,2025-03-19 05:00:00,6,False
134,2025-03-25 21:00:00,use_chopguide,False,True,2025-03-19 05:00:00,6,False
134,2025-03-25 22:00:00,login,False,False,2025-03-19 05:00:00,6,False
134,2025-03-26 07:00:00,use_choptrack,True,False,2025-03-19 05:00:00,7,True
134,2025-03-26 12:00:00,logout,False,False,2025-03-19 05:00:00,7,True
134,2025-03-27 11:00:00,use_choptrack,True,False,2025-03-19 05:00:00,8,True
134,2025-03-27 15:00:00,save_recipe,False,False,2025-03-19 05:00:00,8,True
134,2025-03-28 07:00:00,save_recipe,False,False,2025-03-19 05:00:00,9,True
134,2025-03-28 09:00:00,view_recipe,False,False,2025-03-19 05:00:00,9,True
134,2025-03-28 13:00:00,use_chopguide,False,True,2025-03-19 05:00:00,9,True
134,2025-03-28 19:00:00,save_recipe,False,False,2025-03-19 05:00:00,9,True
134,2025-03-28 21:00:00,view_recipe,False,False,2025-03-19 05:00:00,9,True
134,2025-03-28 23:00:00,view_recipe,False,False,2025-03-19 05:00:00,9,True
134,2025-03-29 13:00:00,save_recipe,False,False,2025-03-19 05:00:00,10,True
134,2025-03-31 00:00:00,use_chopguide,False,True,2025-03-19 05:00:00,11,True
135,2025-01-05 00:00:00,login,False,False,2025-01-05 00:00:00,0,False
135,2025-01-06 10:00:00,use_choptrack,True,False,2025-01-05 00:00:00,1,False
135,2025-01-12 17:00:00,view_recipe,False,False,2025-01-05 00:00:00,7,True
135,2025-01-13 21:00:00,use_choptrack,True,False,2025-01-05 00:00:00,8,True
135,2025-01-14 02:00:00,view_recipe,False,False,2025-01-05 00:00:00,9,True
135,2025-01-15 04:00:00,view_recipe,False,False,2025-01-05 00:00:00,10,True
135,2025-01-15 22:00:00,save_recipe,False,False,2025-01-05 00:00:00,10,True
135,2025-01-16 10:00:00,login,False,False,2025-01-05 00:00:00,11,True
135,2025-01-17 20:00:00,save_recipe,False,False,2025-01-05 00:00:00,12,True
135,2025-01-23 08:00:00,login,False,False,2025-01-05 00:00:00,18,True
135,2025-01-25 07:00:00,login,False,False,2025-01-05 00:00:00,20,True
135,2025-01-25 08:00:00,save_recipe,False,False,2025-01-05 00:00:00,20,True
135,2025-01-25 23:00:00,use_choptrack,True,False,2025-01-05 00:00:00,20,True
135,2025-01-31 14:00:00,use_chopguide,False,True,2025-01-05 00:00:00,26,True
135,2025-01-31 16:00:00,login,False,False,2025-01-05 00:00:00,26,True
135,2025-02-01 05:00:00,use_choptrack,True,False,2025-01-05 00:00:00,27,True
135,2025-02-04 15:00:00,use_chopguide,False,True,2025-01-05 00:00:00,30,True
135,2025-02-06 21:00:00,use_choptrack,True,False,2025-01-05 00:00:00,32,True
135,2025-02-06 22:00:00,view_recipe,False,False,2025-01-05 00:00:00,32,True
135,2025-02-08 07:00:00,logout,False,False,2025-01-05 00:00:00,34,True
135,2025-02-08 13:00:00,use_choptrack,True,False,2025-01-05 00:00:00,34,True
135,2025-02-09 01:00:00,save_recipe,False,False,2025-01-05 00:00:00,35,True
135,2025-02-10 01:00:00,use_chopguide,False,True,2025-01-05 00:00:00,36,True
135,2025-02-11 07:00:00,use_chopguide,False,True,2025-01-05 00:00:00,37,True
135,2025-02-12 06:00:00,login,False,False,2025-01-05 00:00:00,38,True
135,2025-02-13 11:00:00,view_recipe,False,False,2025-01-05 00:00:00,39,True
135,2025-02-22 23:00:00,save_recipe,False,False,2025-01-05 00:00:00,48,True
135,2025-02-23 08:00:00,login,False,False,2025-01-05 00:00:00,49,True
135,2025-02-26 22:00:00,login,False,False,2025-01-05 00:00:00,52,True
135,2025-03-07 23:00:00,view_recipe,False,False,2025-01-05 00:00:00,61,True
135,2025-03-12 19:00:00,login,False,False,2025-01-05 00:00:00,66,True
135,2025-03-17 20:00:00,save_recipe,False,False,2025-01-05 00:00:00,71,True
135,2025-03-19 10:00:00,save_recipe,False,False,2025-01-05 00:00:00,73,True
135,2025-03-24 06:00:00,view_recipe,False,False,2025-01-05 00:00:00,78,True
135,2025-03-26 05:00:00,login,False,False,2025-01-05 00:00:00,80,True
135,2025-03-29 18:00:00,use_chopguide,False,True,2025-01-05 00:00:00,83,True
136,2025-01-07 20:00:00,use_choptrack,True,False,2025-01-07 20:00:00,0,False
136,2025-01-09 00:00:00,login,False,False,2025-01-07 20:00:00,1,False
136,2025-02-17 22:00:00,view_recipe,False,False,2025-01-07 20:00:00,41,True
136,2025-02-19 00:00:00,view_recipe,False,False,2025-01-07 20:00:00,42,True
136,2025-02-26 05:00:00,use_choptrack,True,False,2025-01-07 20:00:00,49,True
136,2025-03-08 12:00:00,use_choptrack,True,False,2025-01-07 20:00:00,59,True
136,2025-03-09 19:00:00,login,False,False,2025-01-07 20:00:00,60,True
136,2025-03-13 17:00:00,use_chopguide,False,True,2025-01-07 20:00:00,64,True
137,2025-01-21 16:00:00,login,False,False,2025-01-21 16:00:00,0,False
137,2025-01-24 18:00:00,use_chopguide,False,True,2025-01-21 16:00:00,3,False
137,2025-01-26 09:00:00,login,False,False,2025-01-21 16:00:00,4,False
137,2025-01-29 21:00:00,use_choptrack,True,False,2025-01-21 16:00:00,8,True
137,2025-01-30 04:00:00,view_recipe,False,False,2025-01-21 16:00:00,8,True
137,2025-02-01 08:00:00,use_chopguide,False,True,2025-01-21 16:00:00,10,True
137,2025-02-07 06:00:00,use_choptrack,True,False,2025-01-21 16:00:00,16,True
137,2025-02-08 04:00:00,view_recipe,False,False,2025-01-21 16:00:00,17,True
137,2025-02-12 09:00:00,login,False,False,2025-01-21 16:00:00,21,True
137,2025-02-12 19:00:00,use_choptrack,True,False,2025-01-21 16:00:00,22,True
137,2025-02-15 12:00:00,logout,False,False,2025-01-21 16:00:00,24,True
137,2025-02-23 00:00:00,use_chopguide,False,True,2025-01-21 16:00:00,32,True
137,2025-03-06 22:00:00,login,False,False,2025-01-21 16:00:00,44,True
137,2025-03-09 14:00:00,view_recipe,False,False,2025-01-21 16:00:00,46,True
137,2025-03-09 20:00:00,save_recipe,False,False,2025-01-21 16:00:00,47,True
137,2025-03-24 05:00:00,use_choptrack,True,False,2025-01-21 16:00:00,61,True
137,2025-03-25 05:00:00,use_choptrack,True,False,2025-01-21 16:00:00,62,True
137,2025-03-26 04:00:00,save_recipe,False,False,2025-01-21 16:00:00,63,True
138,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_chopguide,False,True,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,save_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_chopguide,False,True,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,save_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_chopguide,False,True,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
138,2025-03-31 00:00:00,save_recipe,False,False,2025-03-31 00:00:00,0,False
139,2025-01-14 22:00:00,login,False,False,2025-01-14 22:00:00,0,False
139,2025-01-16 02:00:00,view_recipe,False,False,2025-01-14 22:00:00,1,False
139,2025-01-19 13:00:00,use_choptrack,True,False,2025-01-14 22:00:00,4,False
139,2025-01-20 10:00:00,view_recipe,False,False,2025-01-14 22:00:00,5,False
139,2025-01-21 07:00:00,view_recipe,False,False,2025-01-14 22:00:00,6,False
139,2025-01-24 08:00:00,use_choptrack,True,False,2025-01-14 22:00:00,9,True
139,2025-01-24 12:00:00,login,False,False,2025-01-14 22:00:00,9,True
139,2025-01-25 03:00:00,use_choptrack,True,False,2025-01-14 22:00:00,10,True
139,2025-01-26 13:00:00,use_choptrack,True,False,2025-01-14 22:00:00,11,True
139,2025-01-27 01:00:00,login,False,False,2025-01-14 22:00:00,12,True
139,2025-01-27 08:00:00,view_recipe,False,False,2025-01-14 22:00:00,12,True
139,2025-01-30 05:00:00,view_recipe,False,False,2025-01-14 22:00:00,15,True
139,2025-02-01 01:00:00,use_chopguide,False,True,2025-01-14 22:00:00,17,True
139,2025-02-05 19:00:00,login,False,False,2025-01-14 22:00:00,21,True
139,2025-02-05 22:00:00,save_recipe,False,False,2025-01-14 22:00:00,22,True
139,2025-02-12 19:00:00,view_recipe,False,False,2025-01-14 22:00:00,28,True
139,2025-02-13 18:00:00,login,False,False,2025-01-14 22:00:00,29,True
139,2025-02-14 04:00:00,view_recipe,False,False,2025-01-14 22:00:00,30,True
139,2025-02-15 10:00:00,view_recipe,False,False,2025-01-14 22:00:00,31,True
139,2025-02-16 12:00:00,view_recipe,False,False,2025-01-14 22:00:00,32,True
139,2025-02-18 17:00:00,use_choptrack,True,False,2025-01-14 22:00:00,34,True
139,2025-02-19 05:00:00,use_choptrack,True,False,2025-01-14 22:00:00,35,True
139,2025-02-19 08:00:00,login,False,False,2025-01-14 22:00:00,35,True
139,2025-02-19 22:00:00,login,False,False,2025-01-14 22:00:00,36,True
139,2025-02-23 05:00:00,use_chopguide,False,True,2025-01-14 22:00:00,39,True
139,2025-02-25 01:00:00,use_choptrack,True,False,2025-01-14 22:00:00,41,True
139,2025-02-26 13:00:00,view_recipe,False,False,2025-01-14 22:00:00,42,True
139,2025-02-28 22:00:00,use_chopguide,False,True,2025-01-14 22:00:00,45,True
139,2025-03-02 01:00:00,view_recipe,False,False,2025-01-14 22:00:00,46,True
139,2025-03-02 20:00:00,use_chopguide,False,True,2025-01-14 22:00:00,46,True
139,2025-03-03 12:00:00,view_recipe,False,False,2025-01-14 22:00:00,47,True
139,2025-03-03 17:00:00,login,False,False,2025-01-14 22:00:00,47,True
139,2025-03-04 17:00:00,save_recipe,False,False,2025-01-14 22:00:00,48,True
139,2025-03-05 09:00:00,view_recipe,False,False,2025-01-14 22:00:00,49,True
139,2025-03-05 16:00:00,use_chopguide,False,True,2025-01-14 22:00:00,49,True
139,2025-03-07 21:00:00,view_recipe,False,False,2025-01-14 22:00:00,51,True
139,2025-03-09 19:00:00,use_choptrack,True,False,2025-01-14 22:00:00,53,True
139,2025-03-10 19:00:00,save_recipe,False,False,2025-01-14 22:00:00,54,True
139,2025-03-15 08:00:00,login,False,False,2025-01-14 22:00:00,59,True
139,2025-03-16 14:00:00,use_chopguide,False,True,2025-01-14 22:00:00,60,True
139,2025-03-21 03:00:00,use_choptrack,True,False,2025-01-14 22:00:00,65,True
139,2025-03-22 15:00:00,use_choptrack,True,False,2025-01-14 22:00:00,66,True
139,2025-03-24 18:00:00,use_choptrack,True,False,2025-01-14 22:00:00,68,True
139,2025-03-25 08:00:00,save_recipe,False,False,2025-01-14 22:00:00,69,True
139,2025-03-27 23:00:00,login,False,False,2025-01-14 22:00:00,72,True
139,2025-03-30 22:00:00,view_recipe,False,False,2025-01-14 22:00:00,75,True
139,2025-03-31 00:00:00,save_recipe,False,False,2025-01-14 22:00:00,75,True
140,2025-01-28 17:00:00,use_chopguide,False,True,2025-01-28 17:00:00,0,False
140,2025-02-12 02:00:00,use_choptrack,True,False,2025-01-28 17:00:00,14,True
140,2025-02-13 22:00:00,use_chopguide,False,True,2025-01-28 17:00:00,16,True
140,2025-02-19 01:00:00,use_choptrack,True,False,2025-01-28 17:00:00,21,True
140,2025-02-25 19:00:00,view_recipe,False,False,2025-01-28 17:00:00,28,True
140,2025-03-03 08:00:00,use_chopguide,False,True,2025-01-28 17:00:00,33,True
140,2025-03-05 21:00:00,view_recipe,False,False,2025-01-28 17:00:00,36,True
140,2025-03-07 02:00:00,use_choptrack,True,False,2025-01-28 17:00:00,37,True
140,2025-03-07 10:00:00,use_chopguide,False,True,2025-01-28 17:00:00,37,True
140,2025-03-16 09:00:00,view_recipe,False,False,2025-01-28 17:00:00,46,True
140,2025-03-17 10:00:00,view_recipe,False,False,2025-01-28 17:00:00,47,True
140,2025-03-17 12:00:00,view_recipe,False,False,2025-01-28 17:00:00,47,True
140,2025-03-18 10:00:00,use_chopguide,False,True,2025-01-28 17:00:00,48,True
140,2025-03-22 12:00:00,save_recipe,False,False,2025-01-28 17:00:00,52,True
140,2025-03-22 22:00:00,use_choptrack,True,False,2025-01-28 17:00:00,53,True
141,2025-01-13 08:00:00,view_recipe,False,False,2025-01-13 08:00:00,0,False
141,2025-01-15 01:00:00,login,False,False,2025-01-13 08:00:00,1,False
141,2025-01-15 05:00:00,login,False,False,2025-01-13 08:00:00,1,False
141,2025-01-15 20:00:00,view_recipe,False,False,2025-01-13 08:00:00,2,False
141,2025-01-15 23:00:00,login,False,False,2025-01-13 08:00:00,2,False
141,2025-01-16 23:00:00,use_choptrack,True,False,2025-01-13 08:00:00,3,False
141,2025-01-17 21:00:00,use_chopguide,False,True,2025-01-13 08:00:00,4,False
141,2025-01-18 22:00:00,login,False,False,2025-01-13 08:00:00,5,False
141,2025-01-21 10:00:00,save_recipe,False,False,2025-01-13 08:00:00,8,True
141,2025-01-24 10:00:00,view_recipe,False,False,2025-01-13 08:00:00,11,True
141,2025-01-24 20:00:00,login,False,False,2025-01-13 08:00:00,11,True
141,2025-01-27 20:00:00,use_chopguide,False,True,2025-01-13 08:00:00,14,True
141,2025-01-28 07:00:00,use_chopguide,False,True,2025-01-13 08:00:00,14,True
141,2025-01-29 06:00:00,use_choptrack,True,False,2025-01-13 08:00:00,15,True
141,2025-02-01 04:00:00,save_recipe,False,False,2025-01-13 08:00:00,18,True
141,2025-02-01 21:00:00,use_chopguide,False,True,2025-01-13 08:00:00,19,True
141,2025-02-04 13:00:00,save_recipe,False,False,2025-01-13 08:00:00,22,True
141,2025-02-04 21:00:00,view_recipe,False,False,2025-01-13 08:00:00,22,True
141,2025-02-06 00:00:00,use_chopguide,False,True,2025-01-13 08:00:00,23,True
141,2025-02-07 19:00:00,logout,False,False,2025-01-13 08:00:00,25,True
141,2025-02-08 02:00:00,use_chopguide,False,True,2025-01-13 08:00:00,25,True
141,2025-02-08 09:00:00,login,False,False,2025-01-13 08:00:00,26,True
141,2025-02-10 15:00:00,use_choptrack,True,False,2025-01-13 08:00:00,28,True
141,2025-02-11 05:00:00,use_choptrack,True,False,2025-01-13 08:00:00,28,True
141,2025-02-14 09:00:00,login,False,False,2025-01-13 08:00:00,32,True
141,2025-02-15 08:00:00,logout,False,False,2025-01-13 08:00:00,33,True
141,2025-02-15 16:00:00,login,False,False,2025-01-13 08:00:00,33,True
141,2025-02-17 20:00:00,login,False,False,2025-01-13 08:00:00,35,True
141,2025-02-20 22:00:00,save_recipe,False,False,2025-01-13 08:00:00,38,True
141,2025-02-22 15:00:00,view_recipe,False,False,2025-01-13 08:00:00,40,True
141,2025-02-25 20:00:00,login,False,False,2025-01-13 08:00:00,43,True
141,2025-02-27 14:00:00,use_choptrack,True,False,2025-01-13 08:00:00,45,True
141,2025-03-01 10:00:00,use_choptrack,True,False,2025-01-13 08:00:00,47,True
141,2025-03-06 07:00:00,login,False,False,2025-01-13 08:00:00,51,True
141,2025-03-06 16:00:00,logout,False,False,2025-01-13 08:00:00,52,True
141,2025-03-11 11:00:00,use_choptrack,True,False,2025-01-13 08:00:00,57,True
141,2025-03-15 12:00:00,use_choptrack,True,False,2025-01-13 08:00:00,61,True
141,2025-03-16 17:00:00,use_choptrack,True,False,2025-01-13 08:00:00,62,True
141,2025-03-22 08:00:00,use_choptrack,True,False,2025-01-13 08:00:00,68,True
141,2025-03-29 19:00:00,view_recipe,False,False,2025-01-13 08:00:00,75,True
142,2025-03-20 00:00:00,use_chopguide,False,True,2025-03-20 00:00:00,0,False
142,2025-03-20 09:00:00,use_choptrack,True,False,2025-03-20 00:00:00,0,False
142,2025-03-20 09:00:00,login,False,False,2025-03-20 00:00:00,0,False
142,2025-03-20 22:00:00,login,False,False,2025-03-20 00:00:00,0,False
142,2025-03-21 03:00:00,login,False,False,2025-03-20 00:00:00,1,False
142,2025-03-21 03:00:00,use_choptrack,True,False,2025-03-20 00:00:00,1,False
142,2025-03-21 04:00:00,use_chopguide,False,True,2025-03-20 00:00:00,1,False
142,2025-03-21 08:00:00,use_choptrack,True,False,2025-03-20 00:00:00,1,False
142,2025-03-21 09:00:00,login,False,False,2025-03-20 00:00:00,1,False
142,2025-03-21 23:00:00,use_choptrack,True,False,2025-03-20 00:00:00,1,False
142,2025-03-22 16:00:00,save_recipe,False,False,2025-03-20 00:00:00,2,False
142,2025-03-22 16:00:00,use_choptrack,True,False,2025-03-20 00:00:00,2,False
142,2025-03-23 07:00:00,use_chopguide,False,True,2025-03-20 00:00:00,3,False
142,2025-03-23 08:00:00,use_chopguide,False,True,2025-03-20 00:00:00,3,False
142,2025-03-23 12:00:00,save_recipe,False,False,2025-03-20 00:00:00,3,False
142,2025-03-24 02:00:00,use_chopguide,False,True,2025-03-20 00:00:00,4,False
142,2025-03-24 04:00:00,use_chopguide,False,True,2025-03-20 00:00:00,4,False
142,2025-03-24 07:00:00,login,False,False,2025-03-20 00:00:00,4,False
142,2025-03-24 08:00:00,login,False,False,2025-03-20 00:00:00,4,False
142,2025-03-24 09:00:00,use_choptrack,True,False,2025-03-20 00:00:00,4,False
142,2025-03-24 10:00:00,login,False,False,2025-03-20 00:00:00,4,False
142,2025-03-24 12:00:00,logout,False,False,2025-03-20 00:00:00,4,False
142,2025-03-24 13:00:00,view_recipe,False,False,2025-03-20 00:00:00,4,False
142,2025-03-25 02:00:00,save_recipe,False,False,2025-03-20 00:00:00,5,False
142,2025-03-25 06:00:00,view_recipe,False,False,2025-03-20 00:00:00,5,False
142,2025-03-25 12:00:00,view_recipe,False,False,2025-03-20 00:00:00,5,False
142,2025-03-25 17:00:00,save_recipe,False,False,2025-03-20 00:00:00,5,False
142,2025-03-25 18:00:00,view_recipe,False,False,2025-03-20 00:00:00,5,False
142,2025-03-26 00:00:00,view_recipe,False,False,2025-03-20 00:00:00,6,False
142,2025-03-26 22:00:00,login,False,False,2025-03-20 00:00:00,6,False
142,2025-03-27 13:00:00,use_choptrack,True,False,2025-03-20 00:00:00,7,True
142,2025-03-27 19:00:00,view_recipe,False,False,2025-03-20 00:00:00,7,True
142,2025-03-28 03:00:00,use_choptrack,True,False,2025-03-20 00:00:00,8,True
142,2025-03-28 11:00:00,use_choptrack,True,False,2025-03-20 00:00:00,8,True
142,2025-03-28 15:00:00,use_chopguide,False,True,2025-03-20 00:00:00,8,True
142,2025-03-29 06:00:00,use_chopguide,False,True,2025-03-20 00:00:00,9,True
142,2025-03-29 13:00:00,use_choptrack,True,False,2025-03-20 00:00:00,9,True
142,2025-03-29 14:00:00,view_recipe,False,False,2025-03-20 00:00:00,9,True
142,2025-03-30 00:00:00,use_chopguide,False,True,2025-03-20 00:00:00,10,True
142,2025-03-30 16:00:00,view_recipe,False,False,2025-03-20 00:00:00,10,True
143,2025-01-21 00:00:00,use_choptrack,True,False,2025-01-21 00:00:00,0,False
143,2025-01-26 10:00:00,view_recipe,False,False,2025-01-21 00:00:00,5,False
143,2025-02-03 20:00:00,save_recipe,False,False,2025-01-21 00:00:00,13,True
143,2025-02-05 04:00:00,use_choptrack,True,False,2025-01-21 00:00:00,15,True
143,2025-02-09 01:00:00,login,False,False,2025-01-21 00:00:00,19,True
143,2025-02-13 11:00:00,save_recipe,False,False,2025-01-21 00:00:00,23,True
143,2025-02-15 08:00:00,logout,False,False,2025-01-21 00:00:00,25,True
143,2025-03-06 02:00:00,login,False,False,2025-01-21 00:00:00,44,True
143,2025-03-13 14:00:00,use_choptrack,True,False,2025-01-21 00:00:00,51,True
143,2025-03-24 14:00:00,view_recipe,False,False,2025-01-21 00:00:00,62,True
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,use_chopguide,False,True,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,view_recipe,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,use_chopguide,False,True,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,login,False,False,2025-03-31 00:00:00,0,False
144,2025-03-31 00:00:00,use_choptrack,True,False,2025-03-31 00:00:00,0,False
145,2025-02-11 19:00:00,use_choptrack,True,False,2025-02-11 19:00:00,0,False
145,2025-02-18 17:00:00,view_recipe,False,False,2025-02-11 19:00:00,6,False
145,2025-02-20 22:00:00,use_choptrack,True,False,2025-02-11 19:00:00,9,True
145,2025-02-22 05:00:00,save_recipe,False,False,2025-02-11 19:00:00,10,True
145,2025-02-27 11:00:00,use_choptrack,True,False,2025-02-11 19:00:00,15,True
145,2025-02-28 09:00:00,use_chopguide,False,True,2025-02-11 19:00:00,16,True
145,2025-03-01 17:00:00,use_chopguide,False,True,2025-02-11 19:00:00,17,True
145,2025-03-02 07:00:00,view_recipe,False,False,2025-02-11 19:00:00,18,True
145,2025-03-18 02:00:00,view_recipe,False,False,2025-02-11 19:00:00,34,True
145,2025-03-21 00:00:00,use_chopguide,False,True,2025-02-11 19:00:00,37,True
145,2025-03-22 06:00:00,view_recipe,False,False,2025-02-11 19:00:00,38,True
